t_dat,customer_id,article_id,price,sales_channel_id
3,101150,636587001,0.008457627,2
3,101150,634366002,0.033881355,2
3,101150,636587008,0.008457627,2
3,101150,399256001,0.016932203,2
3,101150,698117001,0.016932203,2
3,101150,283236027,0.02201695,2
3,101150,283236026,0.02201695,2
3,101150,687997002,0.02540678,2
3,101150,660599002,0.033881355,2
3,101150,636587004,0.008457627,2
3,101154,660988001,0.04066102,2
3,101154,669679001,0.035576273,2
3,101159,582642002,0.033881355,2
3,101183,574109013,0.02540678,1
3,101188,556655002,0.020322034,2
3,101195,584200005,0.015237289,2
3,101195,607596001,0.04066102,2
3,101195,448515026,0.02540678,2
3,101195,685635001,0.084728815,2
3,101195,621757003,0.02540678,2
3,101195,609727002,0.030491525,2
3,101195,628921010,0.013542373,2
3,101202,680715001,0.13557628,2
3,101212,545396005,0.011305084,1
3,101212,611522007,0.013525424,1
3,101212,611522006,0.013525424,1
3,101212,311059029,0.014711864,1
3,101212,563477007,0.015627118,1
3,101212,651344001,0.022847457,1
3,101214,685347002,0.016932203,2
3,101214,636492001,0.04066102,2
3,101214,610776001,0.008457627,2
3,101214,678342007,0.008457627,2
3,101219,666585003,0.033881355,2
3,101246,656719003,0.05083051,1
3,101246,662857004,0.042355932,1
3,101246,649395002,0.02540678,1
3,101246,674492001,0.02540678,1
3,101247,558512003,0.033881355,2
3,101247,558512012,0.033881355,2
3,101247,675502001,0.02201695,2
3,101247,337777001,0.016932203,2
3,101247,507910020,0.02540678,2
3,101252,516000002,0.016932203,1
3,101252,516000024,0.016932203,1
3,101252,516000044,0.016932203,1
3,101252,516000036,0.016932203,1
3,101258,590928004,0.018627118,2
3,101258,351484012,0.013542373,2
3,101258,567728002,0.018627118,2
3,101258,610185002,0.008457627,2
3,101258,590929003,0.010152542,2
3,101258,567728012,0.018627118,2
3,101263,573716039,0.02540678,2
3,101263,629823003,0.016932203,2
3,101263,639769002,0.016932203,2
3,101264,675281001,0.02540678,1
3,101264,598696001,0.02540678,2
3,101264,560268001,0.011847458,1
3,101272,514482003,0.02540678,2
3,101272,637549005,0.033881355,2
3,101272,645065016,0.033881355,2
3,101272,679121001,0.016932203,2
3,101272,662857002,0.042355932,2
3,101273,539723003,0.030491525,1
3,101273,562245034,0.033881355,1
3,101274,642548003,0.21864407,2
3,101274,677442001,0.033881355,2
3,101274,670752002,0.15252542,2
3,101274,671131001,0.05083051,2
3,101274,655446001,0.06777966,2
3,101274,671936002,0.084728815,2
3,101304,625818001,0.033881355,2
3,101304,649690004,0.02201695,2
3,101304,565379023,0.008457627,2
3,101304,600886001,0.02540678,2
3,101304,565379002,0.008457627,2
3,101309,671505002,0.033881355,2
3,101318,637549005,0.033881355,2
3,101318,688300001,0.013542373,2
3,101318,665303001,0.05083051,2
3,101318,519583008,0.033881355,2
3,101323,690566005,0.10167797,1
3,101335,666195001,0.061,2
3,101335,620448001,0.042355932,2
3,101335,599725001,0.015237289,2
3,101335,619515001,0.02879661,2
3,101335,572611001,0.015237289,2
3,101348,560270007,0.05083051,2
3,101348,617289001,0.05083051,2
3,101348,617279001,0.06777966,2
3,101348,660367001,0.05083051,2
3,101374,684210001,0.059305083,2
3,101374,400285006,0.044050846,2
3,101374,539878003,0.042355932,2
3,101374,673677002,0.016932203,2
3,101374,399201018,0.052525423,2
3,101374,562245034,0.020322034,2
3,101374,691149002,0.06777966,2
3,101376,574109015,0.02540678,1
3,101376,574112007,0.02540678,1
3,101376,577648004,0.033881355,1
3,101376,710390001,0.02540678,1
3,101385,679986001,0.033881355,2
3,101417,306307002,0.0050677964,2
3,101417,355307042,0.0033728813,2
3,101419,685687001,0.016932203,2
3,101419,685687002,0.016932203,2
3,101424,675359001,0.042355932,2
3,101424,546684004,0.02201695,2
3,101424,690992001,0.016932203,2
3,101424,640807002,0.06777966,2
3,101444,399256001,0.016932203,2
3,101450,685687004,0.016932203,2
3,101450,630672001,0.027101696,2
3,101450,568137003,0.016932203,2
3,101450,568137002,0.016932203,2
3,101450,613456001,0.016932203,2
3,101450,610776018,0.008457627,2
3,101450,683662005,0.013542373,2
3,101450,591334003,0.016932203,2
3,101450,684825001,0.033881355,2
3,101454,587677002,0.030491525,2
3,101454,587677003,0.030491525,2
3,101454,538813002,0.06777966,2
3,101454,696628002,0.10167797,2
3,101454,587677001,0.05083051,2
3,101455,539723005,0.033881355,2
3,101455,512251003,0.02540678,2
3,101455,630116001,0.033881355,2
3,101485,666006006,0.118627116,2
3,101508,644797002,0.10167797,2
3,101519,542695005,0.020322034,2
3,101519,243613004,0.02201695,2
3,101521,547777004,0.030491525,2
3,101521,294008002,0.013542373,2
3,101521,589136002,0.006762712,2
3,101521,551566002,0.02201695,2
3,101527,639192002,0.06777966,1
3,101527,316441001,0.016932203,1
3,101527,537688014,0.05083051,1
3,101527,647982001,0.05083051,1
3,101540,649671004,0.037050847,1
3,101540,640134004,0.022237288,1
3,101554,189616008,0.016932203,2
3,101554,516741002,0.05083051,2
3,101554,673911001,0.084728815,2
3,101554,624257001,0.054220337,2
3,101554,562245042,0.033881355,2
3,101554,413707001,0.033881355,2
3,101554,189634001,0.010152542,2
3,101554,562245057,0.033881355,2
3,101554,549251001,0.033881355,2
3,101554,678239002,0.02540678,2
3,101554,681358002,0.02540678,2
3,101554,401044004,0.042355932,2
3,101554,637255010,0.02540678,2
3,101554,562245059,0.020322034,2
3,101557,667491002,0.02540678,2
3,101557,630316008,0.06777966,2
3,101557,651591001,0.06777966,2
3,101557,663355002,0.033881355,2
3,101557,637280002,0.05083051,2
3,101557,680604003,0.042355932,2
3,101557,675359002,0.042355932,2
3,101559,562245018,0.020322034,2
3,101559,611062002,0.011847458,2
3,101563,617878003,0.016932203,2
3,101565,497642001,0.10167797,2
3,101565,554541016,0.042355932,2
3,101579,653567003,0.06777966,2
3,101579,294008002,0.013542373,2
3,101583,630141003,0.042355932,2
3,101587,456834012,0.010152542,2
3,101587,556493002,0.011847458,2
3,101587,582408001,0.020322034,2
3,101587,630384001,0.020322034,2
3,101587,583804003,0.008457627,2
3,101587,598841002,0.045745764,2
3,101587,565183003,0.0050677964,2
3,101587,553873013,0.0050677964,2
3,101587,563619001,0.03218644,2
3,101587,554546003,0.016932203,2
3,101587,558466002,0.02540678,2
3,101587,565202002,0.008457627,2
3,101587,553873022,0.0050677964,2
3,101587,397068032,0.020322034,2
3,101587,553873002,0.0050677964,2
3,101587,611351001,0.0050677964,2
3,101587,606381001,0.037271187,2
3,101587,451380016,0.02540678,2
3,101587,456834013,0.011847458,2
3,101587,563313004,0.027101696,2
3,101588,616585001,0.04913559,2
3,101588,560183001,0.061,2
3,101588,537901001,0.010152542,2
3,101588,597775001,0.04066102,2
3,101588,528232001,0.045745764,2
3,101588,537901004,0.008457627,2
3,101588,589980009,0.06947458,2
3,101588,474915002,0.013542373,2
3,101588,654108001,0.018627118,2
3,101591,608458003,0.010152542,2
3,101591,610776002,0.008457627,2
3,101591,611378001,0.020322034,2
3,101592,657287005,0.016932203,2
3,101592,657287001,0.016932203,2
3,101592,110065001,0.02540678,2
3,101592,657291001,0.010152542,2
3,101592,657291005,0.010152542,2
3,101593,633130010,0.016050847,1
3,101593,694589002,0.024084745,1
3,101593,630696002,0.024084745,1
3,101593,241412038,0.024084745,1
3,101593,428291007,0.00961017,1
3,101593,658339001,0.024084745,1
3,101593,640662004,0.032118645,1
3,101600,537961009,0.013542373,2
3,101600,626713003,0.02540678,2
3,101600,537961001,0.013542373,2
3,101600,634835001,0.033881355,2
3,101600,662883002,0.030491525,2
3,101601,633377003,0.033881355,2
3,101601,665725002,0.033881355,2
3,101608,534164013,0.033881355,2
3,101608,534164001,0.033881355,2
3,101618,633130013,0.016932203,2
3,101618,685687004,0.016932203,2
3,101618,399061007,0.047440678,2
3,101618,681815001,0.016932203,2
3,101618,574112001,0.02540678,2
3,101618,537116001,0.016932203,2
3,101618,592172007,0.006762712,2
3,101618,558986001,0.02201695,2
3,101618,610744009,0.015237289,2
3,101618,673677003,0.016932203,2
3,101618,633130002,0.016932203,2
3,101626,695748001,0.008457627,2
3,101626,685687001,0.016932203,2
3,101626,636926001,0.010152542,2
3,101626,573085020,0.033881355,2
3,101626,568498002,0.006762712,2
3,101628,608610001,0.013542373,2
3,101628,619199001,0.010152542,2
3,101628,542366010,0.013542373,2
3,101628,564557011,0.006762712,2
3,101628,574474001,0.008457627,2
3,101628,580045001,0.006762712,2
3,101628,359043005,0.006762712,2
3,101628,564557018,0.006762712,2
3,101628,487275017,0.0050677964,2
3,101628,608610003,0.015237289,2
3,101629,504154015,0.015237289,2
3,101629,504154016,0.020322034,2
3,101629,620081006,0.02540678,2
3,101629,589222001,0.023711864,2
3,101629,681815001,0.016932203,2
3,101629,573085005,0.02201695,2
3,101629,537346026,0.042355932,2
3,101629,620081008,0.02540678,2
3,101629,633150001,0.02540678,2
3,101629,428291001,0.010152542,2
3,101629,646429003,0.05083051,2
3,101630,583534009,0.015237289,1
3,101630,583534010,0.015237289,1
3,101630,320524003,0.015237289,1
3,101630,624634001,0.022864407,1
3,101630,300696001,0.012186441,1
3,101632,656345001,0.033881355,2
3,101632,699566001,0.06777966,2
3,101632,666617002,0.013542373,2
3,101661,244267032,0.030491525,1
3,101661,573085020,0.030491525,1
3,101673,569526002,0.02540678,2
3,101673,189616006,0.016932203,2
3,101673,583534002,0.016932203,2
3,101673,689866001,0.008457627,2
3,101673,637255009,0.02540678,2
3,101673,617322005,0.033881355,2
3,101673,637255010,0.02540678,2
3,101676,501820045,0.016932203,2
3,101676,501820043,0.016932203,2
3,101676,685687003,0.016932203,2
3,101676,501820008,0.016932203,2
3,101676,532578017,0.010152542,2
3,101676,532578020,0.02540678,2
3,101676,596472002,0.05083051,2
3,101677,676954001,0.05083051,2
3,101678,568601016,0.05083051,2
3,101678,524825014,0.042355932,2
3,101678,711547001,0.042355932,2
3,101678,632516001,0.06777966,2
3,101696,652060001,0.02540678,1
3,101696,585006001,0.02540678,1
3,101696,565200018,0.006762712,1
3,101696,553881020,0.016932203,1
3,101706,657476001,0.016932203,2
3,101706,705148001,0.02201695,2
3,101706,552826001,0.008457627,2
3,101717,647396001,0.118627116,2
3,101717,543310001,0.05083051,2
3,101724,691291004,0.033881355,1
3,101724,667499006,0.02540678,1
3,101729,537896001,0.006762712,2
3,101737,478549001,0.05083051,2
3,101737,685382001,0.06777966,2
3,101740,551504002,0.09320339,1
3,101744,653633001,0.04066102,2
3,101744,614091001,0.030491525,2
3,101758,666741001,0.015237289,1
3,101758,633130014,0.015237289,1
3,101758,559212001,0.053372882,1
3,101760,622159002,0.023711864,2
3,101760,657933001,0.020322034,2
3,101769,446224002,0.015237289,1
3,101769,484398001,0.030491525,1
3,101769,601595002,0.030491525,1
3,101769,399256005,0.01220339,1
3,101769,651456005,0.015237289,1
3,101769,496111017,0.030491525,1
3,101769,615130001,0.016762711,1
3,101770,638204006,0.021169491,1
3,101770,624063001,0.021169491,1
3,101772,316441001,0.016932203,2
3,101772,653188001,0.006762712,2
3,101772,574109012,0.02540678,2
3,101781,491913001,0.033881355,1
3,101785,616049002,0.016932203,2
3,101785,685687001,0.016932203,2
3,101785,678086001,0.02540678,2
3,101785,676198001,0.05083051,2
3,101785,685382001,0.06777966,2
3,101802,521269002,0.027101696,2
3,101802,501820043,0.016932203,2
3,101802,501820042,0.016932203,2
3,101866,568601006,0.05083051,1
3,101866,568597006,0.042355932,1
3,101866,568597019,0.042355932,1
3,101866,568601019,0.05083051,1
3,101874,626263002,0.02540678,1
3,101874,626444001,0.016932203,1
3,101875,679514001,0.042355932,2
3,101876,424511007,0.02879661,2
3,101876,705094002,0.042355932,2
3,101876,548467001,0.016932203,2
3,101885,625115001,0.02201695,2
3,101885,547747001,0.013542373,2
3,101885,573085001,0.023711864,2
3,101888,663007004,0.042355932,2
3,101888,573937001,0.03218644,2
3,101888,549333007,0.02879661,2
3,101888,573937003,0.030491525,2
3,101897,631837003,0.013542373,2
3,101897,572399005,0.016932203,2
3,101920,589834001,0.06777966,2
3,101925,304766009,0.02201695,1
3,101935,219075014,0.03218644,2
3,101942,610744007,0.015237289,2
3,101950,559212001,0.035576273,2
3,101953,631741001,0.05083051,1
3,101963,687424003,0.05083051,2
3,101970,496762018,0.011847458,2
3,101970,519929010,0.015237289,2
3,101970,625115001,0.02201695,2
3,101970,640154002,0.02879661,2
3,101970,519847001,0.023711864,2
3,101970,641168001,0.02540678,2
3,101970,641666001,0.011847458,2
3,101970,606983001,0.011847458,2
3,101970,457292010,0.010152542,2
3,101970,639833001,0.02540678,2
3,101970,642960001,0.027101696,2
3,101970,607596001,0.04066102,2
3,101970,685687002,0.016932203,2
3,101970,640154001,0.020322034,2
3,101970,685687001,0.016932203,2
3,101970,639769002,0.016932203,2
3,101970,623434023,0.033881355,2
3,101970,642960002,0.020322034,2
3,101970,635689002,0.015237289,2
3,101970,665235001,0.05083051,2
3,101979,675856001,0.016932203,2
3,101989,667845003,0.05083051,2
3,101989,714414001,0.02540678,2
3,101989,651200001,0.020322034,2
3,101989,674492004,0.02540678,2
3,101989,674492001,0.020322034,2
3,102003,640252003,0.02540678,1
3,102021,657476005,0.016932203,1
3,102021,683001001,0.016932203,1
3,102029,696628002,0.10167797,2
3,102029,685687003,0.016932203,2
3,102032,636093001,0.05083051,2
3,102032,399201022,0.059305083,2
3,102032,680374002,0.033881355,2
3,102032,399201005,0.059305083,2
3,102035,377277001,0.008457627,2
3,102035,651893001,0.016932203,2
3,102037,660830002,0.033881355,2
3,102037,637673005,0.033881355,2
3,102037,580482002,0.05083051,2
3,102047,200182002,0.013542373,2
3,102047,228257002,0.010152542,2
3,102049,464679003,0.020322034,2
3,102049,567618001,0.02201695,2
3,102063,610744007,0.015237289,2
3,102063,575141002,0.011847458,2
3,102074,624385005,0.033881355,2
3,102075,568013001,0.020322034,2
3,102075,628921002,0.013542373,2
3,102075,656377002,0.02540678,2
3,102075,609332001,0.008457627,2
3,102075,612075002,0.011847458,2
3,102075,656763002,0.016932203,2
3,102075,648034001,0.035576273,2
3,102075,628921003,0.015237289,2
3,102081,695318001,0.042355932,2
3,102081,588689001,0.033881355,2
3,102081,562245059,0.020322034,2
3,102081,562245006,0.033881355,2
3,102081,189616008,0.016932203,2
3,102081,664133003,0.042355932,2
3,102081,562245001,0.02201695,2
3,102081,562245034,0.020322034,2
3,102081,189616006,0.016932203,2
3,102081,539723006,0.033881355,2
3,102081,562245058,0.033881355,2
3,102081,562245004,0.023711864,2
3,102081,695318002,0.042355932,2
3,102083,631837003,0.013542373,2
3,102083,577259003,0.015237289,2
3,102083,637673007,0.033881355,2
3,102083,504152009,0.008457627,2
3,102083,584449005,0.020322034,2
3,102083,662980002,0.033881355,2
3,102083,592180003,0.020322034,2
3,102083,675095002,0.059305083,2
3,102083,502186011,0.033881355,2
3,102083,637515006,0.033881355,2
3,102083,662980001,0.033881355,2
3,102083,642105003,0.010152542,2
3,102083,685687003,0.016932203,2
3,102096,592172007,0.006762712,2
3,102096,589924004,0.013542373,2
3,102096,617620001,0.02879661,2
3,102096,627389006,0.015237289,2
3,102105,636455004,0.030491525,2
3,102105,556255003,0.020322034,2
3,102105,562245059,0.020322034,2
3,102109,629607004,0.011847458,2
3,102109,629605003,0.02201695,2
3,102111,625518001,0.06777966,2
3,102111,554541020,0.042355932,2
3,102111,559129002,0.042355932,2
3,102111,542743011,0.02540678,2
3,102111,399136023,0.042355932,2
3,102111,675856003,0.016932203,2
3,102111,633130002,0.016932203,2
3,102111,629023002,0.016932203,2
3,102111,686265002,0.016932203,2
3,102113,626442004,0.033881355,2
3,102113,576689001,0.008457627,2
3,102113,576897007,0.013542373,2
3,102113,539878003,0.042355932,2
3,102113,617080001,0.030491525,2
3,102113,597619001,0.013542373,2
3,102113,626547002,0.010152542,2
3,102113,625867002,0.042355932,2
3,102113,579838002,0.02540678,2
3,102113,663136001,0.033881355,2
3,102113,658298001,0.042355932,2
3,102116,567534002,0.011847458,2
3,102116,355569001,0.008457627,2
3,102116,456834012,0.010152542,2
3,102116,620216018,0.010152542,2
3,102116,355569011,0.008457627,2
3,102116,598196002,0.0033728813,2
3,102116,405887028,0.013542373,2
3,102126,632143001,0.033881355,2
3,102135,575523002,0.015237289,2
3,102135,505507012,0.02540678,2
3,102135,558513001,0.016932203,2
3,102135,651272001,0.02540678,2
3,102139,579541011,0.016932203,2
3,102139,579541001,0.016932203,2
3,102154,674047003,0.118627116,2
3,102154,630809003,0.02201695,2
3,102173,692066001,0.05083051,2
3,102210,657116003,0.05083051,2
3,102210,622745001,0.05083051,2
3,102213,667411014,0.0050677964,2
3,102213,667411008,0.0050677964,2
3,102213,674492001,0.020322034,2
3,102213,680557005,0.02540678,2
3,102230,671039001,0.033881355,2
3,102230,683001002,0.016932203,2
3,102249,657510001,0.03218644,1
3,102251,562245018,0.020322034,2
3,102251,562245001,0.02201695,2
3,102251,399136061,0.05083051,2
3,102252,594987005,0.010152542,2
3,102252,692288001,0.042355932,2
3,102252,463970040,0.02201695,2
3,102252,522725014,0.02201695,2
3,102252,603145002,0.016932203,2
3,102267,685687003,0.016932203,2
3,102267,673349002,0.059305083,2
3,102270,562245018,0.020322034,2
3,102270,519583015,0.023711864,2
3,102270,562245004,0.023711864,2
3,102272,522398023,0.016932203,1
3,102274,470789003,0.016932203,2
3,102274,456163026,0.033881355,2
3,102274,573937001,0.03218644,2
3,102274,685687001,0.016932203,2
3,102274,685687003,0.016932203,2
3,102274,470789001,0.016932203,2
3,102274,684080003,0.10167797,2
3,102275,573085001,0.023711864,2
3,102280,509629008,0.016932203,1
3,102280,509091022,0.016932203,1
3,102280,577006002,0.013542373,1
3,102283,650193001,0.05083051,2
3,102286,548110013,0.02440678,1
3,102286,513257012,0.012186441,1
3,102286,687534003,0.015237289,1
3,102286,686919002,0.012186441,1
3,102286,565200032,0.0060847457,1
3,102286,652050001,0.015237289,1
3,102286,689704001,0.01981356,1
3,102293,571436011,0.013542373,2
3,102293,571436010,0.013542373,2
3,102293,571436009,0.013542373,2
3,102304,635848005,0.05083051,2
3,102304,610776002,0.008457627,2
3,102304,610776018,0.008457627,2
3,102304,656763001,0.033881355,2
3,102304,398089010,0.016932203,2
3,102304,188183012,0.030491525,2
3,102304,468480025,0.033881355,2
3,102304,610776010,0.008457627,2
3,102305,562245018,0.020322034,2
3,102334,699566001,0.06777966,2
3,102334,642437005,0.033881355,2
3,102334,677172003,0.033881355,2
3,102334,555102001,0.042355932,2
3,102336,649046004,0.05083051,2
3,102336,530687001,0.016932203,2
3,102336,417427026,0.030491525,2
3,102346,620945002,0.0050677964,2
3,102346,620963002,0.0033728813,2
3,102353,570896001,0.015237289,2
3,102353,237032003,0.016932203,2
3,102354,545396031,0.010152542,1
3,102354,620005003,0.0030338983,1
3,102354,672018001,0.015271187,1
3,102354,630037009,0.0030338983,1
3,102354,545396033,0.010152542,1
3,102354,553881020,0.015237289,1
3,102354,653941007,0.0045593223,1
3,102354,664776005,0.015237289,1
3,102354,647907001,0.012186441,1
3,102354,665971001,0.030491525,1
3,102354,545396032,0.010152542,1
3,102369,532578019,0.02540678,1
3,102371,501820004,0.016932203,1
3,102371,579541001,0.016932203,1
3,102371,516000024,0.016932203,1
3,102371,579541007,0.016932203,1
3,102371,516000008,0.016932203,1
3,102371,552473030,0.02540678,1
3,102371,516000001,0.016932203,1
3,102371,610543011,0.02540678,1
3,102371,516000034,0.016932203,1
3,102371,579541004,0.016932203,1
3,102372,651337001,0.042355932,2
3,102372,679986005,0.033881355,2
3,102372,477107001,0.016932203,2
3,102383,557248024,0.033881355,2
3,102383,656749004,0.05083051,2
3,102405,650677004,0.033881355,2
3,102405,687424002,0.05083051,2
3,102405,399201005,0.059305083,2
3,102405,581781004,0.05083051,2
3,102405,675281002,0.02540678,2
3,102405,598697002,0.016932203,2
3,102405,667709001,0.05083051,2
3,102405,623434007,0.033881355,2
3,102405,685974001,0.10167797,2
3,102406,501820007,0.016932203,2
3,102406,501820001,0.016932203,2
3,102406,687524001,0.02540678,2
3,102425,547780002,0.011847458,2
3,102425,552471023,0.006762712,2
3,102425,306307076,0.0033728813,2
3,102429,676979001,0.016932203,2
3,102433,620208035,0.009677966,1
3,102433,623980005,0.012101695,1
3,102433,508929060,0.006762712,1
3,102433,623980003,0.012084746,1
3,102434,635957003,0.042355932,2
3,102435,514134001,0.06101695,1
3,102435,671502001,0.045745764,1
3,102435,634383002,0.038118646,1
3,102435,639976002,0.07625423,1
3,102435,662857005,0.038118646,1
3,102435,671491001,0.045745764,1
3,102455,666006006,0.118627116,2
3,102456,662888003,0.033881355,2
3,102456,633148001,0.02540678,2
3,102482,687424002,0.05083051,2
3,102482,538699001,0.008457627,2
3,102482,675359002,0.042355932,2
3,102482,583534002,0.016932203,2
3,102482,538699007,0.008457627,2
3,102483,630116001,0.033881355,2
3,102483,630116004,0.033881355,2
3,102489,189634001,0.010152542,2
3,102489,557246003,0.033881355,2
3,102489,179123001,0.016932203,2
3,102489,557246012,0.033881355,2
3,102489,557246005,0.033881355,2
3,102491,570781008,0.016932203,2
3,102491,552473032,0.02540678,1
3,102491,680374002,0.033881355,2
3,102491,675359001,0.042355932,2
3,102491,688873008,0.033881355,1
3,102491,651724003,0.033881355,2
3,102491,544627005,0.042355932,2
3,102491,557246005,0.033881355,1
3,102491,680374001,0.033881355,2
3,102491,463970023,0.02201695,1
3,102491,616849012,0.010152542,2
3,102491,651724002,0.033881355,2
3,102496,613569011,0.04066102,2
3,102497,613521001,0.0389661,2
3,102498,537688013,0.05083051,1
3,102498,670698002,0.042355932,1
3,102498,680912011,0.016932203,1
3,102498,674492001,0.02540678,1
3,102501,559642003,0.015237289,2
3,102517,685687001,0.016932203,2
3,102517,630116001,0.033881355,2
3,102517,638899001,0.05083051,2
3,102517,611415005,0.016932203,2
3,102517,646429001,0.05083051,2
3,102517,685687002,0.016932203,2
3,102517,636238001,0.042355932,2
3,102517,634320003,0.030491525,2
3,102517,647751001,0.033881355,2
3,102517,564786019,0.02201695,2
3,102519,637661004,0.05083051,2
3,102532,355072001,0.008457627,1
3,102534,657476002,0.016932203,2
3,102534,577314002,0.011847458,2
3,102534,562245001,0.02201695,2
3,102534,548467001,0.016932203,2
3,102534,526708018,0.010152542,2
3,102534,628535008,0.015237289,2
3,102534,578860001,0.010152542,2
3,102534,554450027,0.033881355,2
3,102534,608187001,0.015237289,2
3,102534,526708021,0.008457627,2
3,102534,628921003,0.015237289,2
3,102534,642189005,0.013542373,2
3,102534,636452002,0.02201695,2
3,102534,651558006,0.008457627,2
3,102534,642189001,0.011847458,2
3,102534,607834002,0.02540678,2
3,102541,475762003,0.033881355,2
3,102542,564313003,0.02540678,1
3,102542,488018001,0.02201695,1
3,102542,564311002,0.02540678,1
3,102542,681264009,0.0033728813,1
3,102542,604547001,0.0033728813,1
3,102548,481912020,0.016932203,1
3,102548,629656001,0.008457627,1
3,102548,650365001,0.02201695,1
3,102548,627554004,0.013542373,1
3,102548,640168001,0.033881355,1
3,102548,454128026,0.033881355,1
3,102561,534181001,0.15940678,1
3,102568,661152002,0.06777966,2
3,102581,589222005,0.023711864,2
3,102581,589222001,0.023711864,2
3,102582,509210006,0.033881355,2
3,102582,555364002,0.02540678,2
3,102582,453765006,0.027101696,2
3,102586,685347001,0.016932203,2
3,102604,564334002,0.02540678,2
3,102604,628816005,0.02540678,2
3,102604,470789012,0.016932203,2
3,102615,579010006,0.013542373,2
3,102615,687424002,0.05083051,2
3,102615,662857005,0.042355932,2
3,102615,667378002,0.033881355,2
3,102615,660712011,0.042355932,2
3,102615,685687001,0.016932203,2
3,102615,633917001,0.027101696,2
3,102615,660712014,0.042355932,2
3,102624,534052001,0.006762712,2
3,102624,640872001,0.05083051,2
3,102624,667306003,0.0050677964,2
3,102624,348870001,0.016932203,2
3,102624,574109015,0.02540678,2
3,102629,561817002,0.020322034,2
3,102629,564419001,0.008457627,2
3,102637,613246004,0.02540678,2
3,102637,613246006,0.02540678,2
3,102639,578487002,0.06777966,2
3,102649,662340001,0.016932203,2
3,102649,632432003,0.02540678,2
3,102649,670734001,0.047440678,2
3,102649,568174026,0.016932203,2
3,102664,675319001,0.05083051,2
3,102665,516131001,0.015237289,2
3,102665,565202002,0.008457627,2
3,102665,577827004,0.02201695,2
3,102665,531510002,0.008457627,2
3,102665,613824001,0.0050677964,2
3,102665,508929063,0.013542373,2
3,102675,524825011,0.042355932,2
3,102675,573716002,0.02540678,2
3,102689,508903014,0.006762712,2
3,102689,605053003,0.013542373,2
3,102689,568570002,0.008457627,2
3,102689,620973002,0.016932203,2
3,102692,685687001,0.016932203,2
3,102693,602687009,0.016932203,2
3,102696,619829001,0.035576273,2
3,102696,412664001,0.016932203,2
3,102698,228257001,0.006762712,1
3,102698,228257001,0.006779661,1
3,102700,573716039,0.02540678,2
3,102700,584449005,0.020322034,2
3,102700,573716012,0.02540678,2
3,102704,685687001,0.016932203,2
3,102704,514577017,0.008457627,2
3,102704,591334004,0.010152542,2
3,102709,554450001,0.033881355,2
3,102709,562245001,0.02201695,2
3,102709,554450027,0.033881355,2
3,102709,662868002,0.033881355,1
3,102709,399136061,0.05083051,2
3,102709,639976005,0.084728815,1
3,102709,685687003,0.016932203,2
3,102709,463970010,0.02201695,1
3,102709,554450019,0.023711864,2
3,102709,506110001,0.02540678,2
3,102709,667491006,0.02540678,2
3,102709,554450005,0.033881355,2
3,102709,626587010,0.06777966,1
3,102721,399136061,0.05083051,2
3,102734,633136004,0.033881355,2
3,102734,662857001,0.042355932,2
3,102742,701129002,0.02540678,2
3,102742,696545002,0.06777966,2
3,102742,594987002,0.016932203,2
3,102748,621989001,0.033881355,2
3,102748,680846001,0.033881355,2
3,102757,255396023,0.047440678,2
3,102766,667491006,0.02540678,2
3,102766,685687001,0.016932203,2
3,102766,680374002,0.033881355,2
3,102772,637549003,0.033881355,2
3,102772,685687004,0.016932203,2
3,102772,591334020,0.016932203,2
3,102772,677930006,0.016932203,2
3,102772,657497002,0.02540678,2
3,102772,672890003,0.02540678,2
3,102774,657165001,0.02201695,2
3,102774,562245050,0.02201695,2
3,102774,657165002,0.02201695,2
3,102774,562245018,0.020322034,2
3,102774,657497006,0.02540678,2
3,102774,687424002,0.05083051,2
3,102774,630710001,0.015237289,2
3,102776,687934002,0.02540678,2
3,102776,633130002,0.016932203,2
3,102776,657497006,0.02540678,2
3,102809,399201005,0.059305083,2
3,102809,613246006,0.02540678,2
3,102809,400246010,0.047440678,2
3,102809,562245001,0.02201695,2
3,102809,487827007,0.044050846,2
3,102809,399136061,0.05083051,2
3,102809,562245034,0.020322034,2
3,102809,400246014,0.04066102,2
3,102809,562245004,0.023711864,2
3,102809,606022003,0.023711864,2
3,102809,562245059,0.020322034,2
3,102811,695601001,0.05083051,2
3,102811,685687003,0.016932203,2
3,102811,663713001,0.05083051,2
3,102821,653567003,0.06777966,2
3,102825,623282008,0.016932203,2
3,102825,587829001,0.016932203,2
3,102825,646801001,0.02201695,2
3,102825,617383001,0.033881355,2
3,102825,625506009,0.02201695,2
3,102825,617383003,0.033881355,2
3,102825,623282001,0.016932203,2
3,102825,659113001,0.008457627,2
3,102825,686919001,0.013542373,2
3,102825,617383002,0.033881355,2
3,102827,504155011,0.033881355,1
3,102827,591334017,0.016932203,1
3,102836,669014002,0.07625423,2
3,102836,642699001,0.0050677964,2
3,102839,561797003,0.008457627,2
3,102839,516000024,0.006762712,2
3,102839,562252005,0.011847458,2
3,102839,690992001,0.016932203,2
3,102839,561797002,0.016932203,2
3,102839,562252010,0.016932203,2
3,102839,516000017,0.016932203,2
3,102839,561797001,0.016932203,2
3,102839,562252038,0.02540678,2
3,102839,562252036,0.02540678,2
3,102839,516000001,0.016932203,2
3,102839,516000035,0.006762712,2
